time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
487.3413,173,-,-0.03252012,0.6291876,-0.00567076,-0.7765521,-0.9768252,-0.05764309,0.2061307,-1.362826,-0.05767506
487.3842,174,-,-0.03366607,0.6530763,-0.006772171,-0.7565132,-0.9876657,-0.05978313,0.1447159,-1.425308,-0.0598188
487.4111,175,-,-0.03466897,0.6696851,-0.007529274,-0.7417974,-0.9930192,-0.06151919,0.10064,-1.469794,-0.06155806
487.4388,176,-,-0.03660954,0.686623,-0.008203745,-0.7260451,-0.9964378,-0.06442611,0.05441725,-1.516239,-0.06447076
487.4811,177,-,-0.04155587,0.7106295,-0.009912077,-0.7022683,-0.9972813,-0.07245438,-0.01344216,-1.584275,-0.07251792
487.5088,178,-,-0.04512163,0.7256702,-0.01153589,-0.6864646,-0.9952528,-0.07869131,-0.05726647,-1.628273,-0.07877275
487.5512,179,-,-0.05091727,0.7458092,-0.01438166,-0.6640552,-0.9890524,-0.08907569,-0.1176479,-1.68919,-0.0891939
487.5779,180,-,-0.05321667,0.7583258,-0.01704281,-0.6494764,-0.9832155,-0.09497394,-0.1557798,-1.727929,-0.09511731
487.6061,181,-,-0.05569396,0.7696934,-0.01946229,-0.6356819,-0.9763924,-0.1007673,-0.1910596,-1.764034,-0.1009386
487.649,182,-,-0.05785363,0.7857828,-0.02123343,-0.6154247,-0.9647233,-0.1045788,-0.2416031,-1.816187,-0.1047704
487.6758,183,-,-0.05885341,0.7982042,-0.02149972,-0.5991194,-0.9539086,-0.1048428,-0.2811873,-1.857452,-0.1050358
487.718,184,-,-0.06311041,0.8168164,-0.02160314,-0.5730283,-0.933391,-0.1076197,-0.3423438,-1.922336,-0.1078285
487.7455,185,-,-0.06435831,0.8299122,-0.02116707,-0.5537651,-0.9164282,-0.1064124,-0.3857925,-1.969252,-0.1066142
487.7732,186,-,-0.06622236,0.8420346,-0.02064381,-0.5349451,-0.8981504,-0.1056163,-0.4268155,-2.014421,-0.1058136
487.8164,187,-,-0.06935698,0.8601947,-0.02077964,-0.5047999,-0.8655699,-0.1057719,-0.4894906,-2.085471,-0.1059701
487.8427,188,-,-0.07245958,0.8715175,-0.0219276,-0.4844854,-0.8412973,-0.1084318,-0.5295862,-2.132616,-0.1086454
487.8851,189,-,-0.07746245,0.8867398,-0.02178966,-0.4552114,-0.8039323,-0.1091671,-0.5846158,-2.199542,-0.1093851
487.9128,190,-,-0.07896002,0.8952913,-0.02251434,-0.4378491,-0.7804495,-0.1094589,-0.6155626,-2.238626,-0.1096787
487.9403,191,-,-0.08148758,0.9015603,-0.02380864,-0.4242427,-0.7610806,-0.1120709,-0.6389024,-2.269144,-0.1123068
487.9834,192,-,-0.08134469,0.9063769,-0.02502447,-0.4138089,-0.7460624,-0.1126855,-0.6562721,-2.292253,-0.1129254
488.0103,193,-,-0.08083519,0.9086704,-0.0245875,-0.4088758,-0.7390915,-0.110787,-0.6644323,-2.303051,-0.1110149
488.0519,194,-,-0.07783014,0.9109133,-0.02473357,-0.4044348,-0.7329601,-0.1080147,-0.6716412,-2.312566,-0.1082259
