time,frame,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z
722.8426,6011,0.3108774,-0.1013414,0.03335801,0.9444429,-0.1706818,-0.5939729,0.7861704
722.8705,6012,0.3108533,-0.1014058,0.03337663,0.9444433,-0.1707936,-0.5939358,0.7861742
722.9147,6013,0.3150848,-0.09727756,0.03248594,0.9435059,-0.1630923,-0.600889,0.7825173
722.9417,6014,0.3151098,-0.09737957,0.0325233,0.9434857,-0.1632557,-0.6009375,0.782446
722.9841,6015,0.3091619,-0.1063265,0.03480718,0.9444057,-0.1793086,-0.5913503,0.7862272
723.0121,6016,0.3088196,-0.106128,0.03469867,0.944544,-0.1790539,-0.5907524,0.7867346
723.0394,6017,0.3074414,-0.09761336,0.03172294,0.9460154,-0.1651816,-0.5878816,0.7919029
723.0833,6018,0.3069749,-0.09744278,0.03161367,0.9461882,-0.1649892,-0.587073,0.7925427
723.1221,6019,0.3100356,-0.09873929,0.0323934,0.9450287,-0.1665367,-0.5923821,0.7882569
723.1512,6020,0.311417,-0.09674296,0.03188766,0.9447981,-0.1629444,-0.5946221,0.7873205
723.179,6021,0.3125371,-0.09138361,0.03022251,0.9450166,-0.1538268,-0.5962291,0.7879392
723.2065,6022,0.3125695,-0.09136017,0.03021815,0.9450082,-0.1537817,-0.5962829,0.7879073
723.2491,6023,0.3176608,-0.08591299,0.02891439,0.9438615,-0.14381,-0.6046238,0.7834212
723.2758,6024,0.3250561,-0.08756019,0.03024179,0.9411468,-0.1451534,-0.6171469,0.7733435
723.3042,6025,0.3250307,-0.08752845,0.03022809,0.9411589,-0.1451062,-0.6171027,0.7733876
723.346,6026,0.3231548,-0.08649474,0.02967477,0.9419178,-0.1437628,-0.613904,0.7761792
723.3736,6027,0.3215749,-0.0861361,0.02938907,0.9425002,-0.143465,-0.6112317,0.7783403
723.4166,6028,0.3056203,-0.09259848,0.02987849,0.9471689,-0.1571499,-0.5844816,0.7960435
723.4431,6029,0.3044479,-0.09363056,0.03008706,0.9474384,-0.1590985,-0.5825255,0.7970895
723.4716,6030,0.304455,-0.09362592,0.03008631,0.9474366,-0.1590894,-0.5825372,0.7970828
723.513,6031,0.3117132,-0.09651122,0.03184398,0.9447256,-0.1625009,-0.5951136,0.7870408
723.5406,6032,0.3117722,-0.09651695,0.03185258,0.9447052,-0.1624987,-0.5952142,0.7869652
723.5833,6033,0.3091074,-0.1004244,0.03284374,0.9451396,-0.1695256,-0.590896,0.7887351
723.61,6034,0.3067647,-0.09961903,0.03230381,0.9460063,-0.1686611,-0.5868389,0.7919429
723.6387,6035,0.3068322,-0.09959629,0.0323042,0.9459868,-0.1686096,-0.5869531,0.7918692
723.6814,6036,0.3053078,-0.09616251,0.03100627,0.9468783,-0.1631755,-0.5841419,0.7950799
723.7213,6037,0.3036872,-0.09631664,0.0308745,0.947388,-0.1637461,-0.5813666,0.7969944
723.7506,6038,0.3034992,-0.0969086,0.03104521,0.9473823,-0.1647746,-0.5810767,0.7969939
723.777,6039,0.3031098,-0.09694658,0.03101354,0.9475041,-0.1649136,-0.5804089,0.7974516
723.8051,6040,0.3030988,-0.09700544,0.03103136,0.947501,-0.1650144,-0.5803933,0.7974421
723.8481,6041,0.3079343,-0.09306942,0.03028367,0.9463602,-0.1575036,-0.5884704,0.7930292
723.8748,6042,0.3078494,-0.09289587,0.03021738,0.9464069,-0.1572298,-0.5883157,0.7931982
723.9176,6043,0.3064076,-0.09399993,0.03042197,0.9467592,-0.1593475,-0.5859077,0.7945569
723.9454,6044,0.3010328,-0.09710825,0.0308312,0.9481555,-0.165585,-0.5768396,0.7998985
723.9733,6045,0.3011035,-0.09709347,0.03083443,0.9481344,-0.1655466,-0.5769608,0.7998191
724.0152,6046,0.2884608,-0.09345204,0.02830158,0.9524999,-0.1616983,-0.5548075,0.8161141
724.0428,6047,0.2994204,-0.09385374,0.02961093,0.9490322,-0.1604082,-0.5738773,0.8030778
724.0857,6048,0.2968324,-0.09195347,0.02872959,0.9500577,-0.1576665,-0.5692995,0.8068702
724.1243,6049,0.296148,-0.09123809,0.02843162,0.9503493,-0.1565762,-0.5680761,0.8079439
724.1524,6050,0.2977027,-0.08261742,0.02587018,0.9507251,-0.1416897,-0.5703416,0.8090949
724.1826,6051,0.2947967,-0.0709469,0.021954,0.9526697,-0.122234,-0.5648029,0.8161229
724.2228,6052,0.2278297,-0.04302621,0.0100778,0.9726977,-0.07911094,-0.4440861,0.8924847
724.2516,6053,0.1760273,-0.03206717,0.005737378,0.9838461,-0.06107845,-0.3467355,0.9359722
724.2798,6054,0.07216749,-0.05372053,0.003892691,0.9959372,-0.1064427,-0.1441668,0.9838119
724.3198,6055,0.04493647,-0.04991145,0.002247926,0.9977397,-0.09939524,-0.0898942,0.9909791
724.3497,6056,0.02420618,-0.03877335,0.0009395371,0.9989544,-0.07742014,-0.04843459,0.9958214
724.3895,6057,0.03384031,-0.03330407,0.001128293,0.9988716,-0.06645662,-0.06767941,0.9954913
724.4192,6058,0.06526981,-0.03155499,0.002065026,0.9973665,-0.0626742,-0.1303262,0.9894882
724.4587,6059,0.05133982,-0.02733163,0.001405582,0.9983062,-0.05442634,-0.1025826,0.9932344
724.4874,6060,0.05036526,-0.02889801,0.001457917,0.9983116,-0.05755158,-0.1006447,0.9932565
724.5167,6061,0.03754155,-0.0358344,0.001347095,0.9986514,-0.07147101,-0.07507839,0.9946131
724.5563,6062,-0.01692398,-0.03362505,-0.0005694734,0.9992911,-0.06718316,0.03386226,0.9971659
724.5855,6063,-0.03337744,-0.0300395,-0.001003655,0.9989908,-0.05995138,0.06674781,0.9959671
724.613,6064,-0.02795438,-0.02670972,-0.0007472124,0.999252,-0.0533377,0.05590685,0.9970103
724.641,6065,-0.03299585,-0.02362817,-0.0007802745,0.9991759,-0.0471659,0.0659742,0.9967059
724.6837,6066,-0.02863054,-0.02457486,-0.0007040931,0.9992877,-0.0490744,0.0572549,0.9971527
724.7103,6067,-0.0286865,-0.02477102,-0.0007111051,0.9992812,-0.04946563,0.057367,0.9971269
724.7529,6068,-0.03027533,-0.01592079,-0.0004822894,0.9994147,-0.03179374,0.06053057,0.9976599
724.78,6069,-0.03145522,-0.01455608,-0.0004581401,0.9993991,-0.02906585,0.06288598,0.9975974
724.8074,6070,0.005556632,0.02038356,-0.0001132892,0.9997768,0.04075676,-0.0111154,0.9991072
724.8502,6071,0.0318461,0.0502489,-0.001603073,0.9982276,0.1002176,-0.06374041,0.9929218
724.8774,6072,0.03780353,0.06021168,-0.002281995,0.9974669,0.1199458,-0.07569036,0.9898909
724.9055,6073,0.03888285,0.06227318,-0.002427918,0.9972985,0.1240211,-0.07785801,0.9892203
724.9482,6074,0.03027008,0.05741245,-0.001741554,0.9978901,0.1144772,-0.06061241,0.9915751
724.9752,6075,0.03336121,0.05510435,-0.001842176,0.9979215,0.1098567,-0.06678676,0.9917011
725.0176,6076,0.0312859,0.05771083,-0.001809441,0.9978414,0.1150593,-0.06264558,0.9913813
725.0447,6077,0.0377235,0.05923323,-0.002240021,0.9975287,0.1180047,-0.07552591,0.9901367
725.0725,6078,0.03757675,0.05925434,-0.002232092,0.997533,0.1180486,-0.07523261,0.9901538
725.1149,6079,0.02601116,0.06793051,-0.001771648,0.9973494,0.1354087,-0.05212513,0.9894177
725.1419,6080,0.03015267,0.05063605,-0.001529472,0.9982607,0.1010037,-0.06035534,0.9930536
725.1851,6081,0.03741487,0.05201777,-0.00195025,0.9979432,0.1036756,-0.07487872,0.9917886
725.2245,6082,0.05634578,0.08885313,-0.005034505,0.994437,0.1761503,-0.1129593,0.9778606
725.254,6083,0.06222907,0.08964431,-0.005612088,0.9940121,0.1775166,-0.1247191,0.9761829
725.2808,6084,0.09157506,0.07170826,-0.006611708,0.9931909,0.1412291,-0.1828513,0.9729438
725.3094,6085,0.09147813,0.04251746,-0.003909389,0.9948913,0.08388525,-0.182354,0.9796481
725.3522,6086,0.09173082,0.02578074,-0.002375705,0.9954472,0.05089089,-0.1827489,0.9818416
725.3917,6087,0.08011641,0.02091404,-0.001681334,0.9965647,0.04141498,-0.1597527,0.986288
725.4205,6088,0.08389322,0.02036091,-0.001714546,0.9962652,0.04028206,-0.1672296,0.9850947
725.4498,6089,0.1370275,0.02944357,-0.004074834,0.9901212,0.05718867,-0.2715877,0.9607131
725.4894,6090,0.1835388,0.01884368,-0.003518984,0.9828256,0.03574836,-0.3609059,0.9319168
725.5192,6091,0.1760546,-0.03533411,0.006323646,0.9837257,-0.06729154,-0.3468258,0.9355125
725.5588,6092,0.1665975,-0.03314276,0.005603016,0.9854519,-0.06345429,-0.3287191,0.9422936
725.5869,6093,0.17405,-0.01527815,0.002700715,0.9846146,-0.02914607,-0.342827,0.9389463
725.6172,6094,0.1814485,-0.002258694,0.0004167559,0.9833978,-0.004291151,-0.356874,0.9341426
725.6565,6095,0.1848783,-0.003177883,0.0005978304,0.9827561,-0.006025116,-0.3633843,0.9316199
725.6859,6096,0.1892599,-0.00771228,0.001486538,0.9818956,-0.01458262,-0.3716898,0.9282424
725.7136,6097,0.1879465,-0.01097812,0.002100872,0.9821157,-0.02077386,-0.3692166,0.9291112
725.7538,6098,0.1839821,-0.01045821,0.001957653,0.982872,-0.01983782,-0.3617026,0.9320825
725.7827,6099,0.1894753,0.004331093,-0.0008357834,0.9818756,0.008188468,-0.3720897,0.9281607
725.8093,6100,0.1925988,0.003706322,-0.0007274579,0.9812704,0.006993593,-0.3779883,0.925784
725.8528,6101,0.1918752,-0.008452797,0.001652653,0.9813815,-0.01595663,-0.3766336,0.9262249
725.8799,6102,0.1946601,-0.008729577,0.001732512,0.9808304,-0.01644997,-0.3818874,0.9240624
725.9071,6103,0.1976103,-0.003544938,0.0007146126,0.980274,-0.006667591,-0.3874295,0.9218752
725.9508,6104,0.1944362,-0.00212835,0.0004218807,0.9809128,-0.004011393,-0.3814517,0.9243801
725.9905,6105,0.1907585,0.003705987,-0.0007201785,0.9816297,0.007001054,-0.3745138,0.9271949
726.0204,6106,0.1896748,-0.0005937042,0.0001146927,0.9818468,-0.001122345,-0.3724633,0.9280462
726.0599,6107,0.1926212,-0.001168644,0.0002294017,0.9812725,-0.002205141,-0.3780284,0.9257914
726.0886,6108,0.197144,-0.002314677,0.0004654608,0.9803717,-0.004354961,-0.386551,0.9222578
726.1185,6109,0.2054219,-0.001994121,0.0004185636,0.9786714,-0.003731214,-0.4020828,0.9155957
726.1572,6110,0.2123189,-0.00399312,0.0008676035,0.9771919,-0.007435672,-0.4149596,0.9098095
726.1876,6111,0.2322655,-0.002752033,0.0006571772,0.9726483,-0.005048241,-0.4518289,0.8920903
726.2267,6112,0.2477043,-0.006756493,0.001727492,0.9688106,-0.01223571,-0.4799805,0.8771938
726.2551,6113,0.2521619,-0.006574136,0.001713148,0.9676612,-0.01185909,-0.488037,0.8727424
726.285,6114,0.2597471,-0.007346886,0.001976222,0.9656467,-0.01316236,-0.5016769,0.8649549
726.3248,6115,0.2550654,-0.0234861,0.006197369,0.9666187,-0.04224274,-0.4933931,0.8687801
726.3536,6116,0.2653857,-0.01937626,0.005334585,0.9639329,-0.03452338,-0.5118347,0.85839
726.3824,6117,0.2657037,-0.02796915,0.007712086,0.9636181,-0.0498049,-0.5125052,0.8572385
726.4223,6118,0.2702259,-0.02242982,0.006297168,0.9625151,-0.03977476,-0.5204755,0.8529497
726.451,6119,0.2705765,-0.02320126,0.006523,0.9623968,-0.04112769,-0.5211065,0.8525001
726.4787,6120,0.2710004,-0.01857267,0.005229919,0.9623858,-0.03291352,-0.5218081,0.8524277
726.5217,6121,0.2707846,-0.01610935,0.004532143,0.9624945,-0.02855585,-0.5214034,0.8528324
726.5612,6122,0.2704221,-0.01464681,0.00411462,0.9626217,-0.02597331,-0.5207488,0.8533148
726.5892,6123,0.2413225,0.01441463,-0.003584936,0.9703313,0.02624369,-0.4684289,0.8831114
726.6188,6124,0.2439468,0.01925758,-0.004845189,0.9695853,0.03497979,-0.4732411,0.8802382
726.6454,6125,0.2460483,0.01402246,-0.00356003,0.9691496,0.02542784,-0.4770151,0.8785272
726.6882,6126,0.2490211,0.01612612,-0.004146975,0.9683549,0.02916624,-0.4824154,0.8754569
726.7165,6127,0.2529733,0.014321,-0.003745068,0.96736,0.02581231,-0.4895397,0.8715988
726.7562,6128,0.2585011,0.01280883,-0.003427919,0.96592,0.02297237,-0.4994705,0.8660263
726.7855,6129,0.2608616,0.0118654,-0.003206498,0.965298,0.02123438,-0.5036945,0.8636209
726.8127,6130,0.2599763,0.008181035,-0.002202697,0.9655778,0.01465355,-0.5020908,0.8646908
726.855,6131,0.2460915,0.0136493,-0.003465921,0.9691443,0.02475042,-0.477091,0.8785053
726.8837,6132,0.2402291,0.0130101,-0.003219997,0.9706237,0.02370876,-0.466428,0.8842414
726.9235,6133,0.240218,0.01540994,-0.003813916,0.9705892,0.0280811,-0.4664235,0.8841157
726.9524,6134,0.244525,0.03979109,-0.01004353,0.9687741,0.07218537,-0.4745782,0.8772484
726.9802,6135,0.2455308,0.0393513,-0.00997581,0.9685384,0.07132775,-0.4763971,0.8763322
727.0219,6136,0.2432195,0.03531008,-0.008860215,0.9692879,0.06414131,-0.4721251,0.879195
727.0503,6137,0.2410319,0.02520318,-0.006261554,0.9701697,0.04588426,-0.4679993,0.8825369
727.0903,6138,0.2394264,0.005807073,-0.001432045,0.9708961,0.01059039,-0.464933,0.8852825
727.1199,6139,0.2599936,-0.000609719,0.0001641688,0.9656101,-0.001092136,-0.5021051,0.8648059
727.1465,6140,0.2619957,-0.01659339,0.004505469,0.9649159,-0.02966163,-0.5057572,0.8621658
727.1747,6141,0.2601169,-0.01522719,0.004102601,0.9654484,-0.02726782,-0.5023838,0.8642147
727.2179,6142,0.2603615,-0.008076612,0.002178035,0.965475,-0.01446138,-0.5027803,0.8642933
727.2575,6143,0.2595274,0.002575902,-0.0006922385,0.9657321,0.004615952,-0.5012715,0.8652778
727.2869,6144,0.2518975,0.005355609,-0.001394039,0.9677381,0.009663343,-0.4875566,0.8730379
727.315,6145,0.2500308,0.002676072,-0.0006910524,0.9682339,0.004836559,-0.4841803,0.8749549
727.3414,6146,0.2509925,-0.00340136,0.0008819536,0.9679826,-0.006142188,-0.4859187,0.8739824
727.3846,6147,0.2494559,-0.0074742,0.001925413,0.9683554,-0.01351475,-0.4831528,0.8754318
727.4128,6148,0.245404,-0.008189787,0.002073282,0.9693841,-0.01486051,-0.4758155,0.8794196
727.4529,6149,0.2457013,-0.005620391,0.001424633,0.9693283,-0.01019594,-0.4763465,0.8791986
727.4811,6150,0.2528256,-0.0009679206,0.0002529326,0.9675114,-0.001745053,-0.4892238,0.8721565
727.5229,6151,0.2528189,-0.001131037,0.0002955492,0.9675129,-0.002039146,-0.4892118,0.8721626
727.5518,6152,0.2631477,-0.00840096,0.002291548,0.9647163,-0.01500306,-0.5077642,0.8613654
727.5912,6153,0.2672035,-0.02452867,0.006803821,0.9633039,-0.04362112,-0.5151302,0.8560013
727.6219,6154,0.2623623,-0.01024537,0.002785748,0.964911,-0.01830999,-0.5063697,0.8621221
727.6497,6155,0.2695371,-0.01238134,0.003465796,0.9629042,-0.02197576,-0.5191627,0.8543929
727.6896,6156,0.2620409,-0.01037674,0.002817761,0.9649969,-0.0185503,-0.5057958,0.8624538
727.7183,6157,0.2460751,-0.00229205,0.0005819115,0.9692479,-0.004156742,-0.4770182,0.8788836
727.7452,6158,0.2413549,-0.01815656,0.004516512,0.9702566,-0.03305288,-0.4685164,0.8828363
727.7872,6159,0.2449829,-0.01640341,0.004145491,0.9693798,-0.02977112,-0.475099,0.8794286
727.8148,6160,0.2417376,-0.01664839,0.004148201,0.97019,-0.03029865,-0.469201,0.8825715
727.8423,6161,0.2453347,-0.01821618,0.004610812,0.9692563,-0.0330499,-0.4757523,0.8789582
727.8851,6162,0.2454095,-0.01937634,0.004906182,0.9692134,-0.03515156,-0.4758986,0.8787974
727.9122,6163,0.2455718,-0.01827986,0.004631698,0.9691949,-0.03315867,-0.4761832,0.8787207
727.9552,6164,0.2457274,-0.0231907,0.005880634,0.9690437,-0.04205554,-0.4765139,0.8781605
727.9842,6165,0.2423216,-0.02309811,0.005770851,0.9699038,-0.04200909,-0.4703239,0.8814934
728.0237,6166,0.2442766,-0.02422056,0.006103377,0.9693839,-0.04397621,-0.4738913,0.8794846
728.0521,6167,0.2404822,-0.022905,0.005676458,0.9703667,-0.04172231,-0.4669719,0.8832873
728.0814,6168,0.2440564,-0.02404716,0.006053845,0.969444,-0.04366979,-0.4734892,0.8797164
728.1218,6169,0.2399726,-0.02442646,0.006040144,0.9704536,-0.04451054,-0.4660595,0.883633
728.1498,6170,0.2429734,-0.02914311,0.007303257,0.9695676,-0.05296344,-0.4715838,0.8802292
728.1894,6171,0.2544916,-0.03233299,0.00851371,0.9664969,-0.05816613,-0.4924812,0.8683772
728.2193,6172,0.2557979,-0.02454678,0.006497344,0.9663968,-0.04411985,-0.4947234,0.8679298
728.2467,6173,0.2577921,-0.02187331,0.005837623,0.9659352,-0.03924661,-0.4982763,0.8661296
728.2881,6174,0.2474031,-0.01931198,0.004932183,0.9687076,-0.03497484,-0.479513,0.8768376
728.3172,6175,0.209584,0.0447577,-0.009604093,0.9767185,0.08340562,-0.4102688,0.9081426
728.3567,6176,0.175402,0.05129104,-0.009151048,0.9831173,0.09763999,-0.3458203,0.9332067
728.3854,6177,0.1796266,0.08439829,-0.0154698,0.9799857,0.1598607,-0.3546743,0.9212224
728.4141,6178,0.1953733,0.08148805,-0.01629202,0.9772019,0.1528945,-0.3844936,0.9103779
728.4552,6179,0.2225445,0.03129147,-0.007146744,0.9743941,0.05779952,-0.4341393,0.8989896
728.4836,6180,0.2494022,-0.008197795,0.002111345,0.968363,-0.01482373,-0.4830584,0.8754627
728.5102,6181,0.2501231,-0.01254542,0.003241205,0.9681274,-0.02266972,-0.4843835,0.874562
728.5526,6182,0.260009,-0.02748132,0.007403115,0.9651867,-0.04919945,-0.5023214,0.8632802
728.581,6183,0.259729,-0.02764503,0.007438653,0.9652571,-0.04950505,-0.5018218,0.8635532
728.6231,6184,0.2606542,-0.02816833,0.007608559,0.9649913,-0.05039798,-0.5034866,0.8625319
728.6508,6185,0.2658426,-0.02657786,0.007332261,0.9636221,-0.04732357,-0.5127335,0.8572426
728.6782,6186,0.2665124,-0.03011514,0.008331623,0.9633249,-0.05358037,-0.5139779,0.8561284
728.7206,6187,0.269574,-0.0270218,0.007567624,0.9625707,-0.04794071,-0.5193771,0.8531994
728.749,6188,0.2657948,-0.02952308,0.008143988,0.9635431,-0.05256426,-0.5126904,0.856963
728.7891,6189,0.2611304,-0.03057456,0.008275376,0.9647837,-0.05467378,-0.5043747,0.8617522
728.8173,6190,0.2603654,-0.030617,0.008260825,0.9649892,-0.05478849,-0.5030054,0.862545
728.8447,6191,0.2673125,-0.02663269,0.007391146,0.9632134,-0.04735443,-0.5153517,0.8556694
728.8875,6192,0.2669356,-0.02683541,0.007436144,0.963312,-0.04773181,-0.5146836,0.8560505
728.915,6193,0.2660425,-0.0220081,0.006075691,0.9636909,-0.03918523,-0.5130329,0.8574741
728.9567,6194,0.2625309,-0.01114628,0.003032833,0.9648545,-0.01991665,-0.5066758,0.8619066
728.9854,6195,0.261404,-0.006368145,0.001724665,0.9652069,-0.01139149,-0.5046399,0.8632548
729.0125,6196,0.2077948,0.009611932,-0.002041982,0.9781231,0.01795468,-0.4065371,0.9134578
729.0543,6197,0.1954813,0.0124628,-0.002484379,0.9806251,0.02347137,-0.3834497,0.9232635
729.0825,6198,0.1789177,0.01640914,-0.002984463,0.9837227,0.03121614,-0.3521087,0.9354384
729.1238,6199,0.1694411,0.01557848,-0.002678708,0.9854136,0.02979473,-0.3340226,0.942094
729.1517,6200,0.1710063,0.01352516,-0.002347695,0.9851743,0.02584635,-0.3370056,0.9411478
729.1801,6201,0.1646235,0.01555042,-0.002595705,0.9862305,0.02981796,-0.3247941,0.9453146
729.2217,6202,0.1694646,0.02202764,-0.003788663,0.9852828,0.04212282,-0.334108,0.9415931
729.2495,6203,0.1681707,0.02295521,-0.003917261,0.9854828,0.04392639,-0.3316385,0.9423833
729.2911,6204,0.1716889,0.01997798,-0.003482434,0.9849425,0.03815852,-0.3383466,0.9402476
729.3193,6205,0.1650624,0.02097671,-0.003511438,0.9860538,0.04020913,-0.3256681,0.9446288
729.359,6206,0.166952,0.02210883,-0.003744624,0.98571,0.04233545,-0.329298,0.9432765
729.389,6207,0.16023,0.02864269,-0.004651501,0.9866531,0.05503019,-0.3164493,0.9470119
729.4282,6208,0.1613131,0.05251535,-0.008596336,0.9854676,0.1007309,-0.3188405,0.9424405
729.4581,6209,0.1543167,0.08756999,-0.01373272,0.9840373,0.1681059,-0.3061119,0.9370357
729.4863,6210,0.1503249,0.08903246,-0.01359416,0.9845257,0.1712224,-0.2984181,0.9389513
729.5259,6211,0.1316483,0.08205581,-0.01093554,0.987834,0.1592357,-0.2618879,0.9518712
729.556,6212,0.1071849,0.06077522,-0.006564351,0.9923581,0.1192144,-0.2135295,0.9696355
729.5845,6213,0.08267087,0.03369601,-0.002796857,0.9960032,0.06666024,-0.1648694,0.9840602
729.6252,6214,0.03623384,0.01575046,-0.0005711459,0.9992191,0.03143493,-0.07242908,0.9968781
729.6526,6215,0.02312187,0.02007558,-0.0004644027,0.999531,0.04011085,-0.04624069,0.9981247
729.6805,6216,0.03064027,0.02065991,-0.000633458,0.9993168,0.04125277,-0.06126485,0.9972687
729.7227,6217,0.03235998,0.03056881,-0.0009901886,0.9990082,0.06101291,-0.06471632,0.9960368
729.7513,6218,0.03057836,0.03406984,-0.001042894,0.998951,0.06800441,-0.06116363,0.9958084
729.7908,6219,0.0422186,0.03301331,-0.001395783,0.9985619,0.0658138,-0.08440793,0.9942554
729.8192,6220,0.0510936,0.03192416,-0.001634091,0.9981822,0.06356527,-0.1021058,0.9927406
729.8483,6221,0.0523015,0.03627827,-0.001901266,0.9979703,0.07221039,-0.1045286,0.9918969
729.8906,6222,0.05281984,0.03742371,-0.001980873,0.9979006,0.07448103,-0.1055662,0.9916191
729.9298,6223,0.04904702,0.03494003,-0.001716823,0.9981837,0.06958473,-0.09803585,0.9927472
729.9586,6224,0.04607276,0.03559586,-0.001642789,0.9983023,0.0709195,-0.09210604,0.9932204
729.9869,6225,0.05116864,0.03550651,-0.001820357,0.998057,0.07068876,-0.1022677,0.9922421
730.0159,6226,0.05511141,0.03684473,-0.002035046,0.9977981,0.07330291,-0.1101301,0.9912104
730.0566,6227,0.05119564,0.03755122,-0.001926349,0.9979806,0.07475355,-0.1023292,0.9919378
730.0851,6228,0.04462913,0.05169971,-0.00231272,0.9976623,0.1029513,-0.08928874,0.9906707
730.1249,6229,0.03685679,0.05341052,-0.001972702,0.9978903,0.1064503,-0.07376879,0.9915778
730.1539,6230,0.03331199,0.06704137,-0.002239571,0.9971915,0.133557,-0.06673715,0.9887915
730.1834,6231,0.03186029,0.06771147,-0.002163378,0.9971938,0.1349051,-0.06383474,0.9888002
730.2236,6232,0.02411458,0.06610242,-0.001597995,0.9975201,0.1317999,-0.04832083,0.9900979
730.2515,6233,0.01548881,0.06519365,-0.001012047,0.9977519,0.1300628,-0.03103993,0.9910198
730.2804,6234,0.008525703,0.05892791,-0.0005032949,0.9982257,0.1176381,-0.01708047,0.9929096
730.3213,6235,0.006335183,0.0515388,-0.0003269488,0.9986508,0.1029344,-0.01268697,0.9946072
730.35,6236,0.0001597461,0.043819,-7.006646e-06,0.9990395,0.08755383,-0.0003197995,0.9961597
730.3909,6237,-0.003708008,0.04446331,0.0001650347,0.9990041,0.08883683,0.007423306,0.9960185
730.4193,6238,-0.007586287,0.04300927,0.0003265923,0.9990458,0.0859315,0.01518619,0.9961853
730.4466,6239,-0.008556833,0.04398139,0.0003767198,0.9989957,0.087868,0.01712961,0.9959849
730.4886,6240,-0.00978973,0.04423733,0.0004335167,0.998973,0.08837532,0.01959771,0.9958944
730.5168,6241,-0.002927011,0.04279874,0.0001253878,0.9990795,0.08551795,0.005859366,0.9963194
730.5575,6242,-0.004308583,0.04452273,0.0001920221,0.9989991,0.08895467,0.00862564,0.9959983
730.5856,6243,-0.00487373,0.0402008,0.0001960887,0.9991797,0.08033373,0.009755231,0.9967203
730.6128,6244,-0.00985989,0.04348763,0.0004292102,0.9990052,0.08688028,0.01973749,0.9960232
730.6551,6245,-0.01073057,0.04363486,0.0004687002,0.9989898,0.08717151,0.02148036,0.9959617
730.6838,6246,-0.01006354,0.04339371,0.0004371284,0.9990073,0.08669246,0.02014504,0.9960314
730.725,6247,-0.01676303,0.04199684,0.0007047153,0.9989769,0.08388413,0.03355095,0.9959105
730.7525,6248,-0.01680474,0.0415637,0.0006991702,0.9989943,0.08302029,0.0336338,0.9959801
730.7811,6249,-0.01627426,0.02968447,0.0004833701,0.9994267,0.05931918,0.03255856,0.997708
730.8226,6250,-0.02420427,-0.02733634,-0.0006620979,0.999333,-0.05460417,0.04841245,0.9973338
730.8499,6251,-0.08304303,-0.06497846,-0.005426338,0.9944105,-0.1283293,0.1658629,0.9777633
730.8922,6252,-0.08393022,-0.07899278,-0.006674512,0.9933133,-0.1558088,0.1677925,0.9734317
730.9191,6253,-0.08375353,-0.08067732,-0.006803328,0.993192,-0.1591165,0.1674644,0.972953
730.9481,6254,-0.09029987,-0.1035107,-0.009436885,0.9904758,-0.2033454,0.1808333,0.9622629
730.9904,6255,-0.09258347,-0.1084877,-0.01014844,0.9897251,-0.2128668,0.1854663,0.9593174
731.0182,6256,-0.1007601,-0.1214142,-0.01238986,0.9873968,-0.2372711,0.201989,0.950212
731.0592,6257,-0.09601304,-0.1278658,-0.01243779,0.9870548,-0.2500326,0.192721,0.9488637
731.0871,6258,-0.09960663,-0.1269536,-0.01281442,0.9868116,-0.2480057,0.1998396,0.9479226
731.1151,6259,-0.1053131,-0.1372817,-0.01468059,0.9848083,-0.2673003,0.2114572,0.9401258
731.1573,6260,-0.1199168,-0.1365516,-0.01665451,0.9832072,-0.2645227,0.2403545,0.9339472
731.1964,6261,-0.1255522,-0.1469136,-0.01880318,0.9809687,-0.2835138,0.2518504,0.9253061
731.2254,6262,-0.1262766,-0.1505347,-0.01939072,0.980315,-0.2902458,0.2534196,0.922787
731.254,6263,-0.1291688,-0.1582494,-0.02088595,0.9786912,-0.304359,0.2594432,0.9165451
731.2824,6264,-0.1285768,-0.1503586,-0.01972645,0.9800363,-0.2896411,0.257952,0.9217206
731.3236,6265,-0.1293906,-0.1600727,-0.02117002,0.9783592,-0.3077387,0.2599584,0.9152697
731.3511,6266,-0.1338954,-0.1445097,-0.01973997,0.9802037,-0.2780118,0.2681949,0.9223779
731.3928,6267,-0.1412184,-0.1530269,-0.02210017,0.9778301,-0.2930267,0.282939,0.9132803
731.4209,6268,-0.1485192,-0.1532867,-0.02330963,0.976679,-0.2925,0.2972574,0.9088904
731.4485,6269,-0.1336331,-0.1622993,-0.02219007,0.977399,-0.3113317,0.2684285,0.9116023
731.4911,6270,-0.1384195,-0.1611626,-0.02283541,0.9769059,-0.3085596,0.2778061,0.9097333
731.5193,6271,-0.1344413,-0.1700238,-0.02342164,0.9759451,-0.3255702,0.2703792,0.9060348
731.56,6272,-0.1318241,-0.1812964,-0.02453104,0.9742445,-0.3467866,0.2657525,0.899508
731.5886,6273,-0.1160222,-0.2253428,-0.02703786,0.9669687,-0.4295248,0.2365653,0.871519
731.6168,6274,-0.1071217,-0.2288616,-0.02534704,0.967215,-0.4372863,0.2188213,0.8722946
731.6577,6275,-0.1085728,-0.2217636,-0.024855,0.9687183,-0.4242558,0.2213768,0.8780657
731.6871,6276,-0.115512,-0.2217714,-0.02646765,0.9678708,-0.4231775,0.235341,0.8749488
